+-------------+-------------------------------------------------------+------------------------+------------+------------+------------+
|     Verb    |                        context                        |         synset         | Polarity + | Polarity - | Polarity = |
|      be     |                      jerks on ...                     |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     work    |            ... . . works as advertised ...            |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|  advertise  |               ... works as advertised .               |     advertise.v.02     |    0.0     |    0.0     |    1.0     |
|      be     |             ... los angeles is horrible .             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |           loudspeaker option is great , ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |             ... the lights is very ... ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    appeal   |                ... very ... appealing .               |      attract.v.02      |   0.625    |    0.0     |   0.375    |
|    think    |           ... that i think could improve ...          |       think.v.02       |   0.125    |    0.0     |   0.875    |
|   improve   |           ... think could improve is the ...          |      better.v.02       |   0.375    |    0.0     |   0.625    |
|      be     |           ... could improve is the sound ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     suck    |            ... the reception sucks , i ...            |      absorb.v.04       |    0.0     |    0.0     |    1.0     |
|     have    |               ... , i have never had ...              |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |            ... have never had more than ...           |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     get     |              phone gets extremely hot ...             |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     work    |            microphone also works well , ...           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|    accord   |           ... but ( according to people ...           |      accord.v.02       |   0.125    |    0.0     |   0.875    |
|     have    |             ... people i have called ) ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     call    |               ... i have called ) it ...              |      predict.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |            ... your phone is dropped , ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     drop    |            ... phone is dropped , this ...            |       spend.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |             ... this case is not going ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      go     |              ... is not going to save ...             |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|     save    |               ... going to save it , ...              |      deliver.v.08      |    0.0     |    0.25    |    0.75    |
|     drop    |        ... specially when dropped face down ...       |       spend.v.02       |    0.0     |    0.0     |    1.0     |
|     face    |              ... when dropped face down .             |       front.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |                     is light , ...                    |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     use     |               ... easy to use , and ...               |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     have    |              ... , and has very clear ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |               definitely was not as ...               |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |                   had ordered a ...                   |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|    order    |               had ordered a motorola ...              |       rate.v.01        |   0.125    |    0.25    |   0.625    |
|     get     |               ... cable , got a very ...              |       make.v.02        |    0.0     |    0.0     |    1.0     |
|    finish   |         ... very well finished and working ...        |        end.v.01        |    0.0     |    0.0     |    1.0     |
|     work    |           ... finished and working product .          |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     love    |                     this phone ...                    |       love.v.02        |    1.0     |    0.0     |    0.0     |
|      be     |                  was looking for ...                  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     look    |                was looking for this ...               |       look.v.02        |    0.0     |    0.0     |    1.0     |
|     get     |               ... that i've got it i ...              |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |              ... i couldn't be happier .              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                  be drivng along ...                  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    start    |         ... my headset starts ringing for ...         |     get_down.v.07      |    0.0     |    0.0     |    1.0     |
|     ring    |         ... headset starts ringing for no ...         |     surround.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |                  is excellent and ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |             ... and camera is as good ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                 life is also great ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |            ... i've ever had .... only ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |              ... .... only had it for ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     work    |               ... . it worked for a ...               |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|    start    |       ... while then started having problems ...      |     get_down.v.07      |    0.0     |    0.0     |    1.0     |
|     have    |        ... then started having problems in ...        |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                 is so embarassing ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     hurt    |               ... my ears hurt if i ...               |       hurt.v.05        |    0.0     |   0.625    |   0.375    |
|     try     |                ... if i try to push ...               |        try.v.01        |    0.0     |    0.0     |    1.0     |
|     push    |              ... try to push the ear ...              |     advertise.v.02     |    0.0     |    0.0     |    1.0     |
|   protect   |                     the phone ...                     |      protect.v.01      |    0.0     |    0.75    |    0.25    |
|      be     |                     is a very ...                     |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   operate   |            ... life that operates on a ...            |     function.v.01      |    0.0     |    0.0     |    1.0     |
|     suck    |                   technology sucks .                  |      absorb.v.04       |    0.0     |    0.0     |    1.0     |
|     take    |            can even take self portraits ...           |    necessitate.v.01    |    0.25    |    0.25    |    0.5     |
|     have    |             ... as others have mentioned .            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|   mention   |              ... others have mentioned .              |       note.v.01        |    0.0     |    0.0     |    1.0     |
|     try     |                  trying many many ...                 |        try.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |            ... gadgets this is the one ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     work    |             ... that finally works well .             |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     work    |                  worked very well ...                 |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     ship    |             company shipped my product ...            |     transport.v.04     |    0.0     |    0.0     |    1.0     |
|     work    |                ... and it works well .                |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     want    |                    what i wanted .                    |       want.v.02        |   0.125    |   0.125    |    0.75    |
|      be     |          picture resolution is far below ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |  ... comparably-priced phones are offering today ...  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    offer    |            ... phones are offering today .            |       offer.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |                     is a great ...                    |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |             ... , i am very satisfied ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   satisfy   |           ... am very satisfied with the ...          |       meet.v.04        |   0.125    |    0.0     |   0.875    |
|  recommend  |             highly recommend these and ...            |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|  encourage  |         ... these and encourage people to ...         |      promote.v.01      |   0.125    |    0.0     |   0.875    |
|     give    |             ... people to give them a ...             |       give.v.18        |   0.125    |    0.0     |   0.875    |
|     try     |                    ... them a try .                   |        try.v.01        |    0.0     |    0.0     |    1.0     |
|    expect   |                  than you'd expect .                  |      expect.v.03       |    0.0     |    0.25    |    0.75    |
|     use     |                   all earpieces ...                   |        use.v.01        |    0.0     |    0.0     |    1.0     |
|    leave    |           ... earpieces , left or right ...           |      forget.v.04       |    0.0     |    0.0     |    1.0     |
|     stay    |              ... will not stay on my ...              |       stay.v.01        |    0.0     |    0.0     |    1.0     |
|    sound    |                  good reasonably ...                  |       sound.v.02       |    0.0     |    0.0     |    1.0     |
|    price    |        good reasonably priced and effective ...       |       price.v.01       |    0.0     |    0.0     |    1.0     |
|     wait    |                 waiting ...... i'm ...                |      expect.v.03       |    0.0     |    0.25    |    0.75    |
|     work    |             ... item would work well . ...            |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|    please   |                 pleased with this ...                 |      please.v.01       |   0.625    |    0.0     |   0.375    |
|    waste    |                  waste your money ...                 |       waste.v.01       |   0.125    |    0.0     |   0.875    |
|     love    |              especially love the long ...             |       love.v.02        |    1.0     |    0.0     |    0.0     |
|     have    |             ... stupid to have to keep ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     keep    |            ... have to keep buying new ...            |       keep.v.01        |    0.0     |    0.0     |    1.0     |
|     buy     |          ... to keep buying new chargers ...          |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|     come    |               ... new phone comes out .               |      arrive.v.01       |    0.0     |    0.0     |    1.0     |
|     come    |                   came over from ...                  |      arrive.v.01       |    0.0     |    0.0     |    1.0     |
|     have    |        ... because cingulair has nicer cell ...       |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|    notice   |            ... thing i noticed was the ...            |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |            ... i noticed was the really ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                   be looking for ...                  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     look    |                  be looking for a ...                 |       look.v.02        |    0.0     |    0.0     |    1.0     |
|  recommend  |            highly recommend this device ...           |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|      be     |                 era is awesome too ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   receive   |                  received a white ...                 |    experience.v.03     |    0.0     |    0.0     |    1.0     |
|    color    |          ... a white colored battery that ...         |       color.v.01       |    0.0     |    0.0     |    1.0     |
|      go     |          ... battery that goes dead after ...         |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|     use     |         ... hoursthe original used to last ...        |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     last    |              ... used to last a week ...              |      survive.v.01      |    0.0     |    0.0     |    1.0     |
|     last    |          ... but still lasts longer than ...          |      survive.v.01      |    0.0     |    0.0     |    1.0     |
|      go     |        ... the battery went completely dead ...       |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|     have    |                 have used several ...                 |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     use     |              have used several phone ...              |        use.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |              ... this one is the best ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                    is the first ...                   |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |            ... phone i've had that has ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |              ... had that has been so ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |            ... that has been so cheaply ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     make    |                 ... so cheaply made .                 |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |                    is not clear ...                   |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |           ... , sound is very distorted ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   distort   |           ... is very distorted and you ...           |      falsify.v.01      |    0.0     |    0.0     |    1.0     |
|     have    |              ... and you have to yell ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     yell    |             ... have to yell when you ...             |       shout.v.02       |    0.0     |    0.0     |    1.0     |
|     talk    |                  ... when you talk .                  |       talk.v.02        |    0.0     |    0.0     |    1.0     |
|    break    |             plastic breaks really easy ...            |      unwrap.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |                    is good too ...                    |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     make    |                   make the same ...                   |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      do     |                  ... mistake i did .                  |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|    forget   |                and i forgot to also ...               |      forget.v.04       |    0.0     |    0.0     |    1.0     |
|   mention   |           ... to also mention the weird ...           |       note.v.01        |    0.0     |    0.0     |    1.0     |
|     have    |             ... effect it has on your ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     use     |                   using it with ...                   |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     fit     |                 ... and it fits fine .                |       equip.v.01       |    0.0     |    0.0     |    1.0     |
|    break    |               ... my unit broke ) . ...               |      unwrap.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |                 , i am psyched to ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |            ... psyched to have a phone ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |             ... phone which has all my ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     get     |          ... in and gets great reception ...          |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     like    |                  ... , she like it .                  |       wish.v.02        |   0.125    |    0.0     |   0.875    |
|      be     |            ... 's appearance is that it ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     look    |          ... it really looks rather bland ...         |       look.v.02        |    0.0     |    0.0     |    1.0     |
|     have    |             sanyo has survived dozens ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|   survive   |            sanyo has survived dozens of ...           |      survive.v.01      |    0.0     |    0.0     |    1.0     |
|     find    |                   finds my cell ...                   |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|    enter    |              ... when i enter the car ...             |      insert.v.01       |    0.0     |    0.0     |    1.0     |
|  recommend  |            highly recommend this modest ...           |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|    price    |       ... this modest priced cellular phone ...       |       price.v.01       |    0.0     |    0.0     |    1.0     |
|      do     |                 it does get better ...                |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     get     |            it does get better reception ...           |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     have    |              ... phone i've had before .              |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     warn    |                       - stay ...                      |       warn.v.01        |    0.0     |    0.5     |    0.5     |
|     stay    |                     - stay away .                     |       stay.v.01        |    0.0     |    0.0     |    1.0     |
|     wish    |                    wish i could ...                   |       wish.v.02        |   0.125    |    0.0     |   0.875    |
|    return   |            ... i could return the unit ...            |      refund.v.01       |    0.0     |    0.0     |    1.0     |
|     get     |              ... unit and get back my ...             |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     work    |                device works great ! ...               |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     use     |                    used to talk ...                   |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     talk    |                 used to talk on it ...                |       talk.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |       ... battery would be literally drained ...      |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    drain    |         ... be literally drained and dying ...        |       drain.v.03       |    0.0     |    0.0     |    1.0     |
|     die     |                ... drained and dying .                |        die.v.01        |    0.0     |    0.0     |    1.0     |
|     find    |                you don't find it , ...                |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|     come    |            ... the unit comes with one ...            |      arrive.v.01       |    0.0     |    0.0     |    1.0     |
|  recommend  |          ... would not recommend this to ...          |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|  displease  |                      displeased .                     |     displease.v.01     |    0.0     |    0.25    |    0.75    |
|     have    |                might have gotten a ...                |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     get     |             might have gotten a defect ...            |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     risk    |            ... would not risk buying it ...           |      gamble.v.01       |    0.5     |   0.125    |   0.375    |
|     buy     |            ... not risk buying it again ...           |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|    build    |           ... of the built quality alone ...          |     construct.v.01     |    0.0     |    0.0     |    1.0     |
|     make    |                   made this case ...                  |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |          ... small and is very difficult ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   install   |               ... difficult to install .              |      install.v.01      |    0.0     |    0.0     |    1.0     |
|   restore   |                      my phone ...                     |      repair.v.01       |    0.0     |   0.125    |   0.875    |
|     like    |         ... phone to like new performance ...         |       wish.v.02        |   0.125    |    0.0     |   0.875    |
|  recommend  |           would recommend purchasing the ...          |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|   purchase  |        would recommend purchasing the jabra ...       |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|     work    |         ... 2 which works flawlessly with ...         |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|      go     |                  ... q , go figure .                  |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|    search   |               searched the internet ...               |      search.v.01       |    0.0     |    0.0     |    1.0     |
|     find    |              ... , and found this one ...             |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |               ... one to be the best ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      do     |                      not fit ...                      |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     fit     |                       not fit .                       |       equip.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |                screen size is big , ...               |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    light    |            ... key pad lit well enough ...            |      ignite.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |        ... camera quality is excellent for ...        |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     say     |              ... i can say about this ...             |       state.v.01       |    0.0     |    0.0     |    1.0     |
|     find    |             glad i found this product ...             |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |              ... amazon it is hard to ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     find    |               ... hard to find , it ...               |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|    price    |                ... wasn't high priced .               |       price.v.01       |    0.0     |    0.0     |    1.0     |
|     work    |                     and it works .                    |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     get     |           ... i now get great reception ...           |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |             ... but performance is great .            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    charge   |            even fully charged it before ...           |      agitate.v.02      |    0.0     |    0.25    |    0.75    |
|      go     |              ... before i went to bed ...             |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|     turn    |            ... bed and turned off blue ...            |   change_state.v.01    |    0.0     |    0.0     |    1.0     |
|    notice   |           ... wi-fi and noticed that it ...           |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|     have    |                ... it only had 20 % ...               |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|    leave    |                ... 20 % left in the ...               |      forget.v.04       |    0.0     |    0.0     |    1.0     |
|     have    |               also had problems with ...              |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     read    |          ... the phone reading the memory ...         |       read.v.01        |    0.0     |    0.0     |    1.0     |
|     turn    |              ... i always turn it on ...              |   change_state.v.01    |    0.0     |    0.0     |    1.0     |
|     wear    |              good when wearing a hat ...              |       tire.v.02        |    0.25    |    0.0     |    0.75    |
|     make    |                 well made and fits ...                |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     fit     |           ... made and fits my surefire ...           |       equip.v.01       |    0.0     |    0.0     |    1.0     |
|  recommend  |              would recommend these to ...             |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|     get     |                  get the software ...                 |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     work    |            ... software to work with my ...           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|  disappoint |                          ! .                          |    disappoint.v.01     |    0.0     |    0.25    |    0.75    |
|     work    |                 battery works great !                 |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|  disappoint |            disappointed in accessoryone ...           |    disappoint.v.01     |    0.0     |    0.25    |    0.75    |
|     find    |               find this inexcusable ...               |      detect.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |        ... will probably be returning this ...        |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    return   |        ... probably be returning this phone ...       |      refund.v.01       |    0.0     |    0.0     |    1.0     |
|    change   |          ... and perhaps changing carriers .          |      change.v.01       |    0.0     |    0.0     |    1.0     |
|     look    |                     great and ...                     |       look.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |               great and is strong . ...               |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |                  have had tmobile ...                 |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |              have had tmobile service ...             |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |             ... and i am pretty happy ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |         update procedure is difficult and ...         |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     hate    |             ... . i hate anything that ...            |       hate.v.01        |    0.0     |    0.75    |    0.25    |
|      go     |            ... anything that goes in my ...           |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |                delivery was on time ...               |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     use     |                     easy to use .                     |        use.v.01        |    0.0     |    0.0     |    1.0     |
|    switch   |             volume switch rocketed out ...            |      switch.v.03       |    0.0     |    0.0     |    1.0     |
|    rocket   |           volume switch rocketed out of ...           |      rocket.v.01       |    0.0     |    0.0     |    1.0     |
|     hold    |                   holds a charge ...                  |       hold.v.11        |    0.0     |    0.0     |    1.0     |
|      be     |        ... time , is reasonably comfortable ...       |        be.v.01         |    0.25    |   0.125    |   0.625    |
|             | ... comfortable under long-wearing conditions and ... |      durable.s.02      |    0.0     |    0.0     |    1.0     |
|      be     |              ... of sound is tremendous .             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    return   |                  like to return it .                  |      refund.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |           keyboard is really worthwhile ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |        ... usefulness and is sturdy enough ...        |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    expect   |          ... i don't expect any problems ...          |      expect.v.03       |    0.0     |    0.25    |    0.75    |
|      be     |           ... however , are difficult to ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|  understand |      ... difficult to understand even though ...      |    understand.v.01     |   0.375    |    0.0     |   0.625    |
|      be     |             ... pricing plans are simple .            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    charge   |                charging overnight , ...               |      agitate.v.02      |    0.0     |    0.25    |    0.75    |
|     work    |            ... these batteries work great .           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|    regret   |                   won't regret it !                   |      repent.v.02       |    0.0     |    0.5     |    0.5     |
|     love    |                  love this phone ...                  |       love.v.02        |    1.0     |    0.0     |    0.0     |
|     know    |            ... to actually know you are ...           |  sleep_together.v.01   |   0.375    |   0.125    |    0.5     |
|      be     |            ... know you are receiving a ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   receive   |            ... you are receiving a call ...           |    experience.v.03     |    0.0     |    0.0     |    1.0     |
|      be     |               ... a call is a rather ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |            ... this phone is pitiful in ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   exchange  |                i exchanged for the ...                |      change.v.06       |   0.125    |    0.0     |   0.875    |
|     have    |             ... even that had the same ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |          ... the phone being either stuck ...         |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    stick    |           ... being either stuck at max ...           |      perplex.v.01      |   0.125    |    0.25    |   0.625    |
|      be     |                  is super charged ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    charge   |              is super charged up for ...              |      agitate.v.02      |    0.0     |    0.25    |    0.75    |
|    excel    |             ... , and excels in those ...             |       excel.v.01       |    0.0     |    0.25    |    0.75    |
|  recommend  |        would definitely recommend the jabra ...       |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|      be     |           ... those who are looking for ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     look    |          ... who are looking for comfort ...          |       look.v.02        |    0.0     |    0.0     |    1.0     |
|     have    |                   had verizon 2 ...                   |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     like    |         ... and really liked their service ...        |       wish.v.02        |   0.125    |    0.0     |   0.875    |
|      be     |                   was the wrong ...                   |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   describe  |                     as described .                    |      report.v.01       |    0.0     |    0.0     |    1.0     |
|     save    |                     your money ...                    |      deliver.v.08      |    0.0     |    0.25    |    0.75    |
|     have    |            ... .... i've had this item ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|   satisfy   |                     im satisfied .                    |       meet.v.04        |   0.125    |    0.0     |   0.875    |
|    cancel   |          bose noise cancelling is amazing ...         |      delete.v.01       |    0.0     |   0.125    |   0.875    |
|      be     |         ... noise cancelling is amazing , ...         |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    amaze    |         ... cancelling is amazing , which ...         |      perplex.v.01      |   0.125    |    0.25    |   0.625    |
|      be     |           ... , which is very important ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |              battery is an excellent ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |                would have given no ...                |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     give    |              would have given no star ...             |       give.v.18        |   0.125    |    0.0     |   0.875    |
|      be     |                  ... if i was able .                  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     wear    |                  wear glasses and ...                 |       tire.v.02        |    0.25    |    0.0     |    0.75    |
|     fit     |             ... and it fits fine with ...             |       equip.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |          ... the device is unacceptable . ...         |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |              ... unless you are in a ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     hear    |             ... you almost hear nothing .             |       learn.v.02       |    0.0     |    0.0     |    1.0     |
|  recommend  |           would not recommend this item ...           |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|    arrive   |            holster that arrived did not ...           |      arrive.v.01       |    0.0     |    0.0     |    1.0     |
|      do     |           ... that arrived did not match ...          |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|    match    |            ... did not match the photo ...            |       match.v.01       |   0.375    |    0.0     |   0.625    |
|     note    |          ... earlier review noted , plug ...          |       note.v.01        |    0.0     |    0.0     |    1.0     |
|    happen   |               ... and nothing happens .               |      happen.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |          ... phone charm is adorable and ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    catch    |                ... very eye catching .                |      capture.v.02      |    0.5     |    0.0     |    0.5     |
|     know    |                 never know if you ...                 |  sleep_together.v.01   |   0.375    |   0.125    |    0.5     |
|     push    |             ... if you pushed it hard ...             |     advertise.v.02     |    0.0     |    0.0     |    1.0     |
|     want    |            ... function you want or not ...           |       want.v.02        |   0.125    |   0.125    |    0.75    |
|      be     |                 sound is clear and ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     talk    |              ... people i talk to on ...              |       talk.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |              ... on it are amazed at ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    amaze    |              ... it are amazed at the ...             |      perplex.v.01      |   0.125    |    0.25    |   0.625    |
|     get     |                  got the aluminum ...                 |       make.v.02        |    0.0     |    0.0     |    1.0     |
|     work    |           ... and it worked really well ...           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     have    |             ... -- it has protected my ...            |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|   protect   |          ... it has protected my handheld ...         |      protect.v.01      |    0.0     |    0.75    |    0.25    |
|     make    |                   ... , well made .                   |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |               phone tools are a must ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |                   ... a must have .                   |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                 am very impressed ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   impress   |             am very impressed with the ...            |      affect.v.05       |   0.125    |   0.125    |    0.75    |
